cash_flow,own_supporting,user_other,trust_fund,exp_type,gov_level,description,state,state_code,year,estimate_actual,value,mode,deflator,chained,gov_level_sort_order,mode_sort_order,user_other_grp,chained_year,state_code_sort_order,population,value_per_pop,chained_per_pop
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - snow removal,West Virginia,WV,2022,Actual,67899000,Highways,128.921,52667137.24,1,0,-,2017,55,1774122,38.27188886,29.68631088
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - snow removal,Wisconsin,WI,2020,Actual,172705000,Highways,106.515,162141482.4,1,0,-,2017,54,5894170,29.30098725,27.5087896
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - snow removal,Wisconsin,WI,2021,Actual,181268000,Highways,116.734,155282951,1,0,-,2017,54,5881608,30.81946298,26.40144515
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - snow removal,Wisconsin,WI,2022,Actual,175866000,Highways,128.921,136413772.8,1,0,-,2017,54,5903975,29.78772776,23.10541165
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - snow removal,Wyoming,WY,2020,Actual,0,Highways,106.515,0,1,0,-,2017,56,576844,0,0
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - snow removal,Wyoming,WY,2021,Actual,6648000,Highways,116.734,5694998.886,1,0,-,2017,56,579636,11.46926692,9.825129713
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - snow removal,Wyoming,WY,2022,Actual,7234000,Highways,128.921,5611188.247,1,0,-,2017,56,581978,12.43002313,9.641581378
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Alabama,AL,2020,Actual,42566000,Highways,106.515,39962446.6,1,0,-,2017,2,5025369,8.470223779,7.952141744
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Alabama,AL,2021,Actual,42544000,Highways,116.734,36445251.6,1,0,-,2017,2,5049196,8.425895925,7.218030672
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Alabama,AL,2022,Actual,39953000,Highways,128.921,30990296.38,1,0,-,2017,2,5076181,7.870680734,6.105041641
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Alaska,AK,2020,Actual,32290000,Highways,106.515,30314979.11,1,0,-,2017,1,733395,44.02811582,41.33513197
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Alaska,AK,2021,Actual,32290000,Highways,116.734,27661178.41,1,0,-,2017,1,734420,43.96666757,37.66397757
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Alaska,AK,2022,Actual,34867000,Highways,128.921,27045244.76,1,0,-,2017,1,734442,47.47413683,36.82420771
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Arizona,AZ,2020,Actual,144182000,Highways,106.515,135363094.4,1,0,-,2017,5,7158110,20.14246777,18.91045184
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Arizona,AZ,2021,Actual,144182000,Highways,116.734,123513286.6,1,0,-,2017,5,7274078,19.82134368,16.97992331
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Arizona,AZ,2022,Actual,146935000,Highways,128.921,113972898.1,1,0,-,2017,5,7377566,19.91646025,15.44857723
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Arkansas,AR,2020,Actual,0,Highways,106.515,0,1,0,-,2017,3,3011553,0,0
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Arkansas,AR,2021,Actual,0,Highways,116.734,0,1,0,-,2017,3,3026870,0,0
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Arkansas,AR,2022,Actual,0,Highways,128.921,0,1,0,-,2017,3,3047704,0,0
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,California,CA,2020,Actual,682105000,Highways,106.515,640383983.5,1,0,-,2017,6,39555674,17.24417589,16.18943425
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,California,CA,2021,Actual,595889000,Highways,116.734,510467387.4,1,0,-,2017,6,39142565,15.22355523,13.04123497
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,California,CA,2022,Actual,800567000,Highways,128.921,620974860.6,1,0,-,2017,6,39142414,20.45267315,15.86450086
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Colorado,CO,2020,Actual,254078000,Highways,106.515,238537295.2,1,0,-,2017,7,5775324,43.99372226,41.30284209
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Colorado,CO,2021,Actual,249981000,Highways,116.734,214145835.8,1,0,-,2017,7,5814036,42.9961218,36.83256104
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Colorado,CO,2022,Actual,247272000,Highways,128.921,191801180.6,1,0,-,2017,7,5850935,42.26196326,32.78128719
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Connecticut,CT,2020,Actual,122521000,Highways,106.515,115026991.5,1,0,-,2017,8,3607701,33.96096295,31.88373746
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Connecticut,CT,2021,Actual,122179000,Highways,116.734,104664450.8,1,0,-,2017,8,3606607,33.87643844,29.02019843
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Connecticut,CT,2022,Actual,127234000,Highways,128.921,98691446.7,1,0,-,2017,8,3617925,35.16767208,27.27846672
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Delaware,DE,2020,Actual,8631000,Highways,106.515,8103084.073,1,0,-,2017,10,989955,8.718578117,8.185305466
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Delaware,DE,2021,Actual,8996000,Highways,116.734,7706409.444,1,0,-,2017,10,1005062,8.950691599,7.667596072
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Delaware,DE,2022,Actual,8237000,Highways,128.921,6389184.074,1,0,-,2017,10,1020625,8.070545009,6.260070128
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Florida,FL,2020,Actual,362692000,Highways,106.515,340507909.7,1,0,-,2017,11,21538192,16.83948216,15.80949365
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Florida,FL,2021,Actual,369173000,Highways,116.734,316251477.7,1,0,-,2017,11,21831949,16.90975918,14.48571897
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Florida,FL,2022,Actual,386118000,Highways,128.921,299499693.6,1,0,-,2017,11,22379312,17.25334541,13.38288208
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Georgia,GA,2020,Actual,81336000,Highways,106.515,76361075.9,1,0,-,2017,12,10713755,7.591736044,7.127386794
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Georgia,GA,2021,Actual,85954000,Highways,116.734,73632360.75,1,0,-,2017,12,10792060,7.96455913,6.822827222
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Georgia,GA,2022,Actual,94549000,Highways,128.921,73338711.3,1,0,-,2017,12,10931805,8.648983402,6.708746754
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Hawaii,HI,2020,Actual,30597000,Highways,106.515,28725531.62,1,0,-,2017,14,1455252,21.0252245,19.73921466
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Hawaii,HI,2021,Actual,30411000,Highways,116.734,26051535.97,1,0,-,2017,14,1447029,21.01616485,18.00346501
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Hawaii,HI,2022,Actual,30261000,Highways,128.921,23472514.18,1,0,-,2017,14,1440359,21.00934559,16.29629431
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Idaho,ID,2020,Actual,0,Highways,106.515,0,1,0,-,2017,16,1839140,0,0
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Idaho,ID,2021,Actual,0,Highways,116.734,0,1,0,-,2017,16,1904848,0,0
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Idaho,ID,2022,Actual,0,Highways,128.921,0,1,0,-,2017,16,1944299,0,0
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Illinois,IL,2020,Actual,0,Highways,106.515,0,1,0,-,2017,17,12821814,0,0
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Illinois,IL,2021,Actual,0,Highways,116.734,0,1,0,-,2017,17,12700641,0,0
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Illinois,IL,2022,Actual,0,Highways,128.921,0,1,0,-,2017,17,12621821,0,0
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Indiana,IN,2020,Actual,117355000,Highways,106.515,110176970.4,1,0,-,2017,18,6786587,17.29219709,16.23451823
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Indiana,IN,2021,Actual,121542000,Highways,116.734,104118765.7,1,0,-,2017,18,6815907,17.83210951,15.27584894
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Indiana,IN,2022,Actual,118132000,Highways,128.921,91631309.1,1,0,-,2017,18,6844545,17.25929189,13.38749458
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Iowa,IA,2020,Actual,46207000,Highways,106.515,43380744.5,1,0,-,2017,15,3190546,14.48247416,13.59665226
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Iowa,IA,2021,Actual,46846000,Highways,116.734,40130553.22,1,0,-,2017,15,3198613,14.64572301,12.54623589
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Iowa,IA,2022,Actual,48931000,Highways,128.921,37954251.05,1,0,-,2017,15,3202820,15.27747423,11.85026041
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Kansas,KS,2020,Actual,38565000,Highways,106.515,36206168.15,1,0,-,2017,19,2937745,13.12741576,12.32447614
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Kansas,KS,2021,Actual,38839000,Highways,116.734,33271369.1,1,0,-,2017,19,2938338,13.21801644,11.32319328
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Kansas,KS,2022,Actual,39793000,Highways,128.921,30866189.37,1,0,-,2017,19,2937324,13.54736488,10.50826854
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Kentucky,KY,2020,Actual,0,Highways,106.515,0,1,0,-,2017,20,4506302,0,0
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Kentucky,KY,2021,Actual,0,Highways,116.734,0,1,0,-,2017,20,4507583,0,0
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Kentucky,KY,2022,Actual,0,Highways,128.921,0,1,0,-,2017,20,4519233,0,0
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Louisiana,LA,2020,Actual,6551000,Highways,106.515,6150307.468,1,0,-,2017,21,4657874,1.40643564,1.320410872
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Louisiana,LA,2021,Actual,6724000,Highways,116.734,5760104.168,1,0,-,2017,21,4627971,1.452904523,1.244628406
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Louisiana,LA,2022,Actual,7396000,Highways,128.921,5736846.596,1,0,-,2017,21,4593687,1.610035686,1.248854481
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Maine,ME,2020,Actual,15095000,Highways,106.515,14171712.9,1,0,-,2017,24,1363196,11.07324259,10.39594666
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Maine,ME,2021,Actual,15188000,Highways,116.734,13010776.64,1,0,-,2017,24,1378931,11.01432922,9.435408035
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Maine,ME,2022,Actual,14689000,Highways,128.921,11393799.3,1,0,-,2017,24,1390922,10.56062094,8.191544388
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Maryland,MD,2020,Actual,60836000,Highways,106.515,57114960.33,1,0,-,2017,23,6181629,9.841418823,9.239467515
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Maryland,MD,2021,Actual,62166000,Highways,116.734,53254407.46,1,0,-,2017,23,6179403,10.06019514,8.618050555
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Maryland,MD,2022,Actual,62480000,Highways,128.921,48463787.9,1,0,-,2017,23,6192440,10.08972231,7.826283
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Massachusetts,MA,2020,Actual,524746000,Highways,106.515,492649861.5,1,0,-,2017,22,7033132,74.61057179,70.04700914
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Massachusetts,MA,2021,Actual,526720000,Highways,116.734,451213870.9,1,0,-,2017,22,7000474,75.24061942,64.4547599
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Massachusetts,MA,2022,Actual,621267000,Highways,128.921,481897441.1,1,0,-,2017,22,7022468,88.46847006,68.62223382
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Michigan,MI,2020,Actual,143645000,Highways,106.515,134858940.1,1,0,-,2017,25,10079338,14.25143199,13.37974181
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Michigan,MI,2021,Actual,149806000,Highways,116.734,128331077.5,1,0,-,2017,25,10041351,14.91890882,12.7802601
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Michigan,MI,2022,Actual,166935000,Highways,128.921,129486274.5,1,0,-,2017,25,10050877,16.6089984,12.8830822
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Minnesota,MN,2020,Actual,185850000,Highways,106.515,174482467.3,1,0,-,2017,26,5706692,32.56702832,30.57506297
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Minnesota,MN,2021,Actual,195580000,Highways,116.734,167543303.6,1,0,-,2017,26,5718660,34.20031966,29.29765077
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Minnesota,MN,2022,Actual,199963000,Highways,128.921,155105064.3,1,0,-,2017,26,5721621,34.94866228,27.10858764
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Mississippi,MS,2020,Actual,18569000,Highways,106.515,17433225.37,1,0,-,2017,29,2961278,6.270603435,5.887061386
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Mississippi,MS,2021,Actual,18676000,Highways,116.734,15998766.43,1,0,-,2017,29,2947209,6.336842755,5.428446515
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Mississippi,MS,2022,Actual,19335000,Highways,128.921,14997556.64,1,0,-,2017,29,2941939,6.572196092,5.097847591
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Missouri,MO,2020,Actual,147059000,Highways,106.515,138064122.4,1,0,-,2017,27,6154854,23.8931744,22.43174613
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Missouri,MO,2021,Actual,141989000,Highways,116.734,121634656.6,1,0,-,2017,27,6171374,23.0076803,19.70949363
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Missouri,MO,2022,Actual,146982000,Highways,128.921,114009354.6,1,0,-,2017,27,6179414,23.78575056,18.44986508
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Montana,MT,2020,Actual,27380000,Highways,106.515,25705299.72,1,0,-,2017,30,1084216,25.25327057,23.7086519
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Montana,MT,2021,Actual,27552000,Highways,116.734,23602378.06,1,0,-,2017,30,1106522,24.8996405,21.3302384
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Montana,MT,2022,Actual,26243000,Highways,128.921,20355876.85,1,0,-,2017,30,1122095,23.38750284,18.14095674
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Nebraska,NE,2020,Actual,23408000,Highways,106.515,21976247.48,1,0,-,2017,33,1961996,11.9307073,11.20096447
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Nebraska,NE,2021,Actual,25274000,Highways,116.734,21650932.89,1,0,-,2017,33,1964537,12.86511784,11.02088324
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Nebraska,NE,2022,Actual,26936000,Highways,128.921,20893415.35,1,0,-,2017,33,1972246,13.65752548,10.59371668
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Nevada,NV,2020,Actual,34912000,Highways,106.515,32776604.23,1,0,-,2017,37,3105595,11.24164613,10.55404978
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Nevada,NV,2021,Actual,34986000,Highways,116.734,29970702.62,1,0,-,2017,37,3148141,11.11322523,9.520127155
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Nevada,NV,2022,Actual,35740000,Highways,128.921,27722403.64,1,0,-,2017,37,3176116,11.25273762,8.728397717
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,New Hampshire,NH,2020,Actual,17986000,Highways,106.515,16885884.62,1,0,-,2017,34,1377546,13.05655129,12.2579461
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,New Hampshire,NH,2021,Actual,17930000,Highways,116.734,15359706.68,1,0,-,2017,34,1387677,12.92087424,11.06864687
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,New Hampshire,NH,2022,Actual,18209000,Highways,128.921,14124153.55,1,0,-,2017,34,1396678,13.03736437,10.11267705
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,New Jersey,NJ,2020,Actual,136847000,Highways,106.515,128476740.4,1,0,-,2017,35,9289014,14.73213411,13.83104174
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,New Jersey,NJ,2021,Actual,136791000,Highways,116.734,117181797.9,1,0,-,2017,35,9270541,14.75544955,12.64023296
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,New Jersey,NJ,2022,Actual,154006000,Highways,128.921,119457652.4,1,0,-,2017,35,9295227,16.56828822,12.85150458
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,New Mexico,NM,2020,Actual,29091000,Highways,106.515,27311646.25,1,0,-,2017,36,2117555,13.73801389,12.89772698
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,New Mexico,NM,2021,Actual,31040000,Highways,116.734,26590367.84,1,0,-,2017,36,2117333,14.65995193,12.55842508
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,New Mexico,NM,2022,Actual,33180000,Highways,128.921,25736691.46,1,0,-,2017,36,2113868,15.69634433,12.17516489
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,New York,NY,2020,Actual,359597000,Highways,106.515,337602215.7,1,0,-,2017,38,20203772,17.79850812,16.7098607
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,New York,NY,2021,Actual,541353000,Highways,116.734,463749207.6,1,0,-,2017,38,19848276,27.27456027,23.36470974
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,New York,NY,2022,Actual,376987000,Highways,128.921,292417061.6,1,0,-,2017,38,19703747,19.13275683,14.84068292
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,North Carolina,NC,2020,Actual,40896000,Highways,106.515,38394592.31,1,0,-,2017,31,10441499,3.916679013,3.677114973
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,North Carolina,NC,2021,Actual,40366000,Highways,116.734,34579471.28,1,0,-,2017,31,10564320,3.820974753,3.273232094
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,North Carolina,NC,2022,Actual,40813000,Highways,128.921,31657371.57,1,0,-,2017,31,10710793,3.810455491,2.955651516
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,North Dakota,ND,2020,Actual,27034000,Highways,106.515,25380462.85,1,0,-,2017,32,779046,34.70141686,32.57890143
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,North Dakota,ND,2021,Actual,27505000,Highways,116.734,23562115.58,1,0,-,2017,32,777966,35.35501551,30.28681919
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,North Dakota,ND,2022,Actual,26032000,Highways,128.921,20192210.73,1,0,-,2017,32,781057,33.32919364,25.85241632
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Ohio,OH,2020,Actual,108224000,Highways,106.515,101604468.9,1,0,-,2017,39,11799453,9.171950598,8.610947376
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Ohio,OH,2021,Actual,108348000,Highways,116.734,92816146.11,1,0,-,2017,39,11767344,9.207515307,7.887603703
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Ohio,OH,2022,Actual,108271000,Highways,128.921,83982438.86,1,0,-,2017,39,11777874,9.192745652,7.130526176
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Oklahoma,OK,2020,Actual,36781000,Highways,106.515,34531286.67,1,0,-,2017,40,3959405,9.289527088,8.721332289
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Oklahoma,OK,2021,Actual,36756000,Highways,116.734,31486970.38,1,0,-,2017,40,3992238,9.206865923,7.88704741
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Oklahoma,OK,2022,Actual,36797000,Highways,128.921,28542285.59,1,0,-,2017,40,4026229,9.139321186,7.089086484
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Oregon,OR,2020,Actual,92617000,Highways,106.515,86952072.48,1,0,-,2017,41,4237224,21.85794284,20.52099971
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Oregon,OR,2021,Actual,101291000,Highways,116.734,86770778.01,1,0,-,2017,41,4254280,23.80919921,20.39611356
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Oregon,OR,2022,Actual,92790000,Highways,128.921,71974309.85,1,0,-,2017,41,4247372,21.84644999,16.9456101
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Pennsylvania,PA,2020,Actual,345214000,Highways,106.515,324098953.2,1,0,-,2017,42,13002909,26.54898223,24.92511123
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Pennsylvania,PA,2021,Actual,346869000,Highways,116.734,297144790.7,1,0,-,2017,42,13015571,26.65030985,22.82994659
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Pennsylvania,PA,2022,Actual,348318000,Highways,128.921,270179412.2,1,0,-,2017,42,12984990,26.82466448,20.80705585
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Rhode Island,RI,2020,Actual,4544000,Highways,106.515,4266065.812,1,0,-,2017,44,1097354,4.140869765,3.887593076
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Rhode Island,RI,2021,Actual,4802000,Highways,116.734,4113625.85,1,0,-,2017,44,1097246,4.376411488,3.749046112
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,Rhode Island,RI,2022,Actual,4461000,Highways,128.921,3460258.608,1,0,-,2017,44,1099498,4.057306152,3.147125877
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,South Carolina,SC,2020,Actual,32585000,Highways,106.515,30591935.41,1,0,-,2017,45,5118252,6.366431352,5.977027979
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,South Carolina,SC,2021,Actual,33792000,Highways,116.734,28947864.38,1,0,-,2017,45,5194274,6.505625233,5.573033763
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,South Carolina,SC,2022,Actual,35306000,Highways,128.921,27385763.37,1,0,-,2017,45,5287935,6.676708394,5.178914524
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,South Dakota,SD,2020,Actual,18561000,Highways,106.515,17425714.69,1,0,-,2017,46,886729,20.93198711,19.65168015
Expenditure,-,-,Non-Trust Fund,Non-capital,State and Local,Local non-capital expenditures - other traffic services,South Dakota,SD,2021,Actual,18477000,Highways,116.734,15828293.38,1,0,-,2017,46,896492,20.6103345,17.65581108
